Time,Agent_0_X,Agent_0_Y,Agent_0_Z,Agent_1_X,Agent_1_Y,Agent_1_Z,Agent_2_X,Agent_2_Y,Agent_2_Z
7.345833333333333,-1.1431860900472947e-18,0.11858122049061279,0.9999995022303432,-0.25,-0.13141877950938446,0.9999995022303432,0.25,-0.38141877950938347,0.9999995022303432
7.35,-1.133276478337662e-18,0.1187836566857707,0.9999995051933915,-0.25,-0.13121634331422655,0.9999995051933915,0.25,-0.38121634331422555,0.9999995051933915
7.354166666666667,-1.123364249768135e-18,0.11898606187569777,0.9999995081515867,-0.25,-0.13101393812429948,0.9999995081515867,0.25,-0.38101393812429846,0.9999995081515867
7.358333333333333,-1.113449450415862e-18,0.11918843621079118,0.9999995111049215,-0.25,-0.13081156378920608,0.9999995111049215,0.25,-0.38081156378920505,0.9999995111049215
7.3625,-1.1035321262707523e-18,0.11939077984126584,0.9999995140533887,-0.25,-0.13060922015873144,0.9999995140533887,0.25,-0.3806092201587304,0.9999995140533887
7.366666666666666,-1.0936123232314898e-18,0.11959309291715349,0.9999995169969815,-0.25,-0.13040690708284378,0.9999995169969815,0.25,-0.38040690708284275,0.9999995169969815
7.370833333333334,-1.0836900871015622e-18,0.119795375588302,0.9999995199356928,-0.25,-0.13020462441169525,0.9999995199356928,0.25,-0.3802046244116942,0.9999995199356928
7.375,-1.0737654635853056e-18,0.11999762800437447,0.9999995228695157,-0.25,-0.13000237199562278,0.9999995228695157,0.25,-0.38000237199562176,0.9999995228695157
7.379166666666666,-1.0638384982877575e-18,0.12019985031484848,0.9999995257984433,-0.25,-0.12980014968514877,0.9999995257984433,0.25,-0.37980014968514775,0.9999995257984433
7.383333333333333,-1.0539092367220887e-18,0.12040204266901526,0.9999995287224688,-0.25,-0.12959795733098198,0.9999995287224688,0.25,-0.37959795733098095,0.9999995287224688
7.3875,-1.0439777243132249e-18,0.12060420521597894,0.9999995316415854,-0.25,-0.1293957947840183,0.9999995316415854,0.25,-0.3793957947840173,0.9999995316415854
7.391666666666667,-1.0340440064014562e-18,0.1208063381046557,0.9999995345557864,-0.25,-0.12919366189534154,0.9999995345557864,0.25,-0.37919366189534054,0.9999995345557864
7.395833333333333,-1.0241081282460342e-18,0.12100844148377306,0.9999995374650651,-0.25,-0.12899155851622418,0.9999995374650651,0.25,-0.3789915585162232,0.9999995374650651
