3.341066371859013212e-05,7.182213363051716259e-02,5.251478655660862804e-01
3.478067441215511172e-05,7.452655337616946596e-02,5.258947630977591770e-01
3.664966115019518674e-05,7.728942784219604289e-02,5.266529813539923000e-01
3.854678040116933917e-05,8.011112180300428154e-02,5.274223246636761120e-01
4.001473637234320859e-05,8.299204563278315960e-02,5.282026013261268416e-01
4.071411133203255188e-05,8.593261504246545168e-02,5.289936569919492237e-01
4.049605443627562324e-05,8.893320864218061395e-02,5.297954012369681109e-01
3.942798648768260512e-05,9.199413249461496633e-02,5.306078227346922027e-01
3.776845745890775822e-05,9.511559887028661620e-02,5.314309882648664551e-01
3.589918075803895842e-05,9.829772303393963240e-02,5.322650235715276068e-01
3.423178850593770604e-05,1.015405379877439562e-01,5.331100795476566567e-01
3.311189970290738543e-05,1.048440234942539517e-01,5.339662925462904663e-01
3.274269643128250857e-05,1.082081429987506033e-01,5.348337496312655093e-01
3.314470561018073087e-05,1.116328806609181434e-01,5.357124672224654605e-01
3.415939642890679411e-05,1.151182708238188551e-01,5.366023865354903055e-01
3.549378850740150343e-05,1.186644139262820197e-01,5.375033843633921782e-01
3.679396855712579686e-05,1.222714758331906737e-01,5.384152950365070911e-01
3.772930684662069412e-05,1.259396711981322914e-01,5.393379387496444188e-01
3.806750982152412208e-05,1.296692349318697701e-01,5.402711515066833670e-01
3.772363229622634098e-05,1.334603882956020837e-01,5.412148116708536127e-01
3.677292073960163380e-05,1.373133070288150293e-01,5.421688578043786233e-01
3.542615248536837638e-05,1.412280981568072302e-01,5.431332933086907566e-01
3.397485278425087295e-05,1.452047900086629595e-01,5.441081761086956625e-01
3.272039727618216462e-05,1.492433370630517064e-01,5.450935956765431412e-01
3.190409685286505446e-05,1.533436381471941778e-01,5.460896433441815301e-01
3.165435562102867669e-05,1.575055638254524992e-01,5.470963834418067773e-01
3.196231107881040588e-05,1.617289870185491529e-01,5.481138318238883977e-01
3.269026423387113905e-05,1.660138103429185108e-01,5.491419456611897898e-01
3.360944214164357215e-05,1.703599844861381774e-01,5.501806254064853796e-01
3.445702691886386539e-05,1.747675139813362755e-01,5.512297275561605092e-01
3.499840171444669327e-05,1.792364495560418158e-01,5.522890853391626553e-01
3.508000339916361683e-05,1.837668691526583020e-01,5.533585333882300450e-01
3.466100834842813540e-05,1.883588520750900941e-01,5.544379316071480490e-01
3.381750559987714230e-05,1.930124520061353988e-01,5.555271831919618153e-01
3.271946136503043159e-05,1.977276746472690083e-01,5.566262426666653829e-01
3.158705773437958821e-05,2.025044645401062327e-01,5.577351120347443514e-01
3.063745921387264163e-05,2.073427035525190754e-01,5.588538261613952285e-01
3.003476723893643637e-05,2.122422210056865155e-01,5.599824312110094349e-01
2.985459381786539272e-05,2.172028129882226655e-01,5.611209614149761382e-01
3.007076850955560295e-05,2.222242665343485135e-01,5.622694193236315030e-01
3.056621728389588452e-05,2.273063834173560116e-01,5.634277633784361417e-01
3.116436039029779967e-05,2.324489985231910361e-01,5.645959047978826861e-01
3.167279760915070106e-05,2.376519890688941483e-01,5.657737139180869512e-01
3.192859083895459467e-05,2.429152730115528291e-01,5.669610344600357621e-01
3.183458535817118931e-05,2.482387973693137850e-01,5.681577027536786062e-01
3.137878095909026684e-05,2.536225193085278606e-01,5.693635678905017983e-01
3.063306439346555869e-05,2.590663842862766519e-01,5.705785084333566681e-01
2.973256915368052401e-05,2.645703060047543964e-01,5.718024419871643449e-01
2.884135969174570505e-05,2.701341523851045756e-01,5.730353256101484716e-01
2.811304158809020361e-05,2.757577403617046397e-01,5.742771472769032659e-01
2.765567229066790098e-05,2.814408403518312007e-01,5.755279106988662186e-01
2.750890768801515183e-05,2.871831891833346306e-01,5.767876171628582016e-01
2.763810499011444031e-05,2.929845084975974956e-01,5.780562484078792806e-01
2.794594246797305320e-05,2.988445245563429720e-01,5.793337540298009181e-01
2.829802317776305604e-05,3.047629851940246715e-01,5.806200457741850229e-01
2.855585128831894767e-05,3.107396703970490281e-01,5.819149996336439035e-01
2.860917324694082424e-05,3.167743944716812088e-01,5.832184651200055248e-01
2.840020601244412965e-05,3.228669996356587357e-01,5.845302796342588536e-01
2.793451599980684808e-05,3.290173427111218740e-01,5.858502847703230820e-01
2.727666311572932354e-05,3.352252780124372888e-01,5.871783409530451081e-01
2.653235337407482342e-05,3.414906402284342835e-01,5.885143372114879368e-01
2.582189520471899377e-05,3.478132309746212458e-01,5.898581940689505698e-01
2.525154684927647959e-05,3.541928117934802778e-01,5.912098591729528785e-01
2.488951756341084207e-05,3.606291049218924849e-01,5.925692969330571547e-01
2.475197903999654551e-05,3.671218014458806356e-01,5.939364746688522434e-01
2.480185737652903480e-05,3.736705748904219915e-01,5.953113483607095358e-01
2.496006814213581237e-05,3.802750971808543934e-01,5.966938510072432589e-01
2.512597668105303366e-05,3.869350534928228669e-01,5.980838859253242434e-01
2.520187337067044672e-05,3.936501528540078398e-01,5.994813262419036448e-01
2.511557104383372587e-05,4.004201323756363951e-01,6.008860205161928869e-01
2.483595513029683970e-05,4.072447544324604984e-01,6.022978031314337732e-01
2.437820963715483331e-05,4.141237976492112005e-01,6.037165070772854136e-01
2.379800616714449775e-05,4.210570438541805238e-01,6.051419762539729241e-01
2.317654888427521606e-05,4.280442639561485851e-01,6.065740746031541564e-01
2.260040675260106347e-05,4.350852058375028752e-01,6.080126901653915006e-01
2.214108797910771314e-05,4.421795868265684382e-01,6.094577333646479245e-01
2.183913061271006213e-05,4.493270922487636043e-01,6.109091301149924824e-01
2.169619766790871051e-05,4.565273802014256921e-01,6.123668114314257949e-01
2.167662778532626058e-05,4.637800913499071642e-01,6.138307018911450808e-01
2.171761497097360520e-05,4.710848614938313861e-01,6.153007094349949302e-01
2.174521696907901443e-05,4.784413341219711513e-01,6.167767186274690783e-01
2.169216810864521756e-05,4.858491702630466924e-01,6.182585886982304713e-01
2.151324879740710352e-05,4.933080536100653557e-01,6.197461566305366709e-01
2.119474378122805517e-05,5.008176899835011797e-01,6.212392444603606068e-01
2.075607329409231145e-05,5.083778014538337109e-01,6.227376690454770047e-01
2.024360448630669877e-05,5.159881165893285271e-01,6.242412520639210038e-01
